"complemento.valorTotal";"emit.cnpj";"emit.xFant";"emit.enderEmit.fone";"emit.enderEmit.xBairro";"emit.enderEmit.xLgr";"emit.enderEmit.xMun";"emit.enderEmit.xPais";"emit.enderEmit.uf";"ide.dhEmi";"ide.natOp";"infAdic.infCpl";"total.icmsTot.vDesc";"total.icmsTot.vFrete";"total.icmsTot.vOutro";"total.icmsTot.vProd";"total.icmsTot.vSeg";"total.icmsTot.vTotTrib";"total.icmsTot.vbc";"total.icmsTot.vbcst";"total.icmsTot.vcofins";"total.icmsTot.vicms";"total.icmsTot.vicmsDeson";"total.icmsTot.vii";"total.icmsTot.vipi";"total.icmsTot.vnf";"total.icmsTot.vpis";"total.icmsTot.vst";"id";"nItem";"prod.indTot";"prod.qCom";"prod.uCom";"prod.vProd";"prod.vUnCom";"prod.xProd"
30,15;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 12:54:44;"VENDA";"Mesa 16";0;0;0;30,15;0;3,18;0;0;0;0;0;0;0;30,15;0;0;"924";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
23,84;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 12:55:23;"VENDA";"Mesa 19";0;0;0;23,84;0;2,91;0;0;0;0;0;0;0;23,84;0;0;"925";"1";"1";0,282;"KG";19,34;68,6;"BUFFET"
23,84;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 12:55:23;"VENDA";"Mesa 19";0;0;0;23,84;0;2,91;0;0;0;0;0;0;0;23,84;0;0;"925";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
26,86;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 12:55:35;"VENDA";"Mesa 8";0;0;0;26,86;0;3,04;0;0;0;0;0;0;0;26,86;0;0;"926";"1";"1";0,326;"KG";22,36;68,6;"BUFFET"
26,86;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 12:55:35;"VENDA";"Mesa 8";0;0;0;26,86;0;3,04;0;0;0;0;0;0;0;26,86;0;0;"926";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
33,31;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 12:55:49;"VENDA";"Mesa 13";0;0;0;33,31;0;2,02;0;0;0;0;0;0;0;22,54;0;0;"927";"1";"1";1;"UN";1;1;"CHA"
33,31;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 12:55:49;"VENDA";"Mesa 13";0;0;0;33,31;0;2,02;0;0;0;0;0;0;0;22,54;0;0;"927";"2";"1";0,47;"KG";32,31;68,6;"BUFFET"
26,04;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 12:58:12;"VENDA";"Mesa 72";0;0;0;26,04;0;3;0;0;0;0;0;0;0;26,04;0;0;"928";"1";"1";0,314;"KG";21,54;68,6;"BUFFET"
26,04;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 12:58:12;"VENDA";"Mesa 72";0;0;0;26,04;0;3;0;0;0;0;0;0;0;26,04;0;0;"928";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
38,07;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 12:58:58;"VENDA";"Mesa 82";0;0;0;38,07;0;3,08;0;0;0;0;0;0;0;38,07;0;0;"929";"1";"1";1;"UN";3,5;3,5;"AGUA"
38,07;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 12:58:58;"VENDA";"Mesa 82";0;0;0;38,07;0;3,08;0;0;0;0;0;0;0;38,07;0;0;"929";"2";"1";0,504;"KG";34,57;68,6;"BUFFET"
28,37;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 12:59:34;"VENDA";"Mesa 73";0;0;0;28,37;0;3,1;0;0;0;0;0;0;0;28,37;0;0;"930";"1";"1";0,348;"KG";23,87;68,6;"BUFFET"
28,37;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 12:59:34;"VENDA";"Mesa 73";0;0;0;28,37;0;3,1;0;0;0;0;0;0;0;28,37;0;0;"930";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
40,3;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:03:42;"VENDA";"Mesa 36";0;0;0;40,3;0;3,6;0;0;0;0;0;0;0;40,3;0;0;"931";"1";"1";0,522;"KG";35,8;68,6;"BUFFET"
40,3;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:03:42;"VENDA";"Mesa 36";0;0;0;40,3;0;3,6;0;0;0;0;0;0;0;40,3;0;0;"931";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
75,44;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:03:50;"VENDA";"Mesa 18";0;0;0;75,46;0;3,17;0;0;0;0;0;0;0;75,46;0;0;"932";"1";"1";1,1;"KG";75,46;68,6;"BUFFET"
61,91;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:05:07;"VENDA";"Mesa 93";0;0;0;61,91;0;3,03;0;0;0;0;0;0;0;61,91;0;0;"933";"1";"1";1;"UN";1;1;"CHA"
61,91;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:05:07;"VENDA";"Mesa 93";0;0;0;61,91;0;3,03;0;0;0;0;0;0;0;61,91;0;0;"933";"2";"1";0,888;"KG";60,91;68,6;"BUFFET"
55,21;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:06:41;"VENDA";"Mesa 84";0;0;0;55,22;0;6,31;0;0;0;0;0;0;0;55,22;0;0;"934";"1";"1";1;"UN";4,9;4,9;"SUCO"
55,21;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:06:41;"VENDA";"Mesa 84";0;0;0;55,22;0;6,31;0;0;0;0;0;0;0;55,22;0;0;"934";"2";"1";0,668;"KG";45,82;68,6;"BUFFET"
55,21;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:06:41;"VENDA";"Mesa 84";0;0;0;55,22;0;6,31;0;0;0;0;0;0;0;55,22;0;0;"934";"3";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
19,2;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:07:19;"VENDA";"Mesa 94";0;0;0;19,2;0;0,81;0;0;0;0;0;0;0;19,2;0;0;"935";"1";"1";0,28;"KG";19,2;68,6;"BUFFET"
40,98;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:08:24;"VENDA";"Mesa 78";0;0;0;40,99;0;3,63;0;0;0;0;0;0;0;40,99;0;0;"936";"1";"1";0,532;"KG";36,49;68,6;"BUFFET"
40,98;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:08:24;"VENDA";"Mesa 78";0;0;0;40,99;0;3,63;0;0;0;0;0;0;0;40,99;0;0;"936";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
29,47;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:09:30;"VENDA";"Mesa 17";0;0;0;29,47;0;1,24;0;0;0;0;0;0;0;29,47;0;0;"937";"1";"1";1;"UN";4,5;4,5;"SUCO"
29,47;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:09:30;"VENDA";"Mesa 17";0;0;0;29,47;0;1,24;0;0;0;0;0;0;0;29,47;0;0;"937";"2";"1";0,364;"KG";24,97;68,6;"BUFFET"
32,62;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:13:37;"VENDA";"Mesa 30";0;0;0;32,62;0;3,28;0;0;0;0;0;0;0;32,62;0;0;"938";"1";"1";0,41;"KG";28,12;68,6;"BUFFET"
32,62;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:13:37;"VENDA";"Mesa 30";0;0;0;32,62;0;3,28;0;0;0;0;0;0;0;32,62;0;0;"938";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
26,86;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:13:45;"VENDA";"Mesa 47";0;0;0;26,86;0;1,13;0;0;0;0;0;0;0;26,86;0;0;"939";"1";"1";1;"UN";4,5;4,5;"LIMONADA"
26,86;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:13:45;"VENDA";"Mesa 47";0;0;0;26,86;0;1,13;0;0;0;0;0;0;0;26,86;0;0;"939";"2";"1";0,326;"KG";22,36;68,6;"BUFFET"
46,58;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:14:12;"VENDA";"Mesa 28";0;0;0;46,58;0;3,44;0;0;0;0;0;0;0;46,58;0;0;"940";"1";"1";1;"UN";3,5;3,5;"AGUA"
46,58;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:14:12;"VENDA";"Mesa 28";0;0;0;46,58;0;3,44;0;0;0;0;0;0;0;46,58;0;0;"940";"2";"1";0,628;"KG";43,08;68,6;"BUFFET"
46,03;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:14:59;"VENDA";"Mesa 87";0;0;0;46,03;0;3,42;0;0;0;0;0;0;0;46,03;0;0;"941";"1";"1";1;"UN";3,5;3,5;"AGUA"
46,03;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:14:59;"VENDA";"Mesa 87";0;0;0;46,03;0;3,42;0;0;0;0;0;0;0;46,03;0;0;"941";"2";"1";0,62;"KG";42,53;68,6;"BUFFET"
54,57;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:15:34;"VENDA";"Mesa 88";0;0;0;54,57;0;4,2;0;0;0;0;0;0;0;54,57;0;0;"942";"1";"1";0,73;"KG";50,07;68,6;"BUFFET"
54,57;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:15:34;"VENDA";"Mesa 88";0;0;0;54,57;0;4,2;0;0;0;0;0;0;0;54,57;0;0;"942";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
86,66;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:25:52;"VENDA";"Mesa 89";0;0;0;86,68;0;5,55;0;0;0;0;0;0;0;86,68;0;0;"943";"1";"1";1,198;"KG";82,18;68,6;"BUFFET"
86,66;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:25:52;"VENDA";"Mesa 89";0;0;0;86,68;0;5,55;0;0;0;0;0;0;0;86,68;0;0;"943";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
24,83;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:26:24;"VENDA";"Mesa 95";0;0;0;24,83;0;1,04;0;0;0;0;0;0;0;24,83;0;0;"944";"1";"1";0,362;"KG";24,83;68,6;"BUFFET"
29,33;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:26:37;"VENDA";"Mesa 91";0;0;0;29,33;0;4,07;0;0;0;0;0;0;0;29,33;0;0;"945";"1";"1";1;"UN";3,5;3,5;"AGUA"
29,33;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:26:37;"VENDA";"Mesa 91";0;0;0;29,33;0;4,07;0;0;0;0;0;0;0;29,33;0;0;"945";"2";"1";0,33;"KG";22,63;68,6;"BUFFET"
29,33;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:26:37;"VENDA";"Mesa 91";0;0;0;29,33;0;4,07;0;0;0;0;0;0;0;29,33;0;0;"945";"3";"1";1;"UN";3,2;3,2;"DOCINHOS"
24,39;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:26:46;"VENDA";"Mesa 92";0;0;0;24,39;0;1,03;0;0;0;0;0;0;0;24,39;0;0;"946";"1";"1";1;"UN";4,5;4,5;"LIMONADA"
24,39;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:26:46;"VENDA";"Mesa 92";0;0;0;24,39;0;1,03;0;0;0;0;0;0;0;24,39;0;0;"946";"2";"1";0,29;"KG";19,89;68,6;"BUFFET"
18,93;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:26:55;"VENDA";"Mesa 51";0;0;0;18,93;0;0,8;0;0;0;0;0;0;0;18,93;0;0;"947";"1";"1";0,276;"KG";18,93;68,6;"BUFFET"
21,65;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:27:12;"VENDA";"Mesa 33";0;0;0;21,65;0;2,82;0;0;0;0;0;0;0;21,65;0;0;"948";"1";"1";0,25;"KG";17,15;68,6;"BUFFET"
21,65;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:27:12;"VENDA";"Mesa 33";0;0;0;21,65;0;2,82;0;0;0;0;0;0;0;21,65;0;0;"948";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
21,12;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:28:27;"VENDA";"Mesa 96";0;0;0;21,12;0;0,89;0;0;0;0;0;0;0;21,12;0;0;"949";"1";"1";0,308;"KG";21,12;68,6;"BUFFET"
30,45;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:28:35;"VENDA";"Mesa 97";0;0;0;30,45;0;1,28;0;0;0;0;0;0;0;30,45;0;0;"950";"1";"1";0,444;"KG";30,45;68,6;"BUFFET"
45,52;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:29:02;"VENDA";"Mesa 60";0;0;0;45,52;0;3,82;0;0;0;0;0;0;0;45,52;0;0;"951";"1";"1";0,598;"KG";41,02;68,6;"BUFFET"
45,52;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:29:02;"VENDA";"Mesa 60";0;0;0;45,52;0;3,82;0;0;0;0;0;0;0;45,52;0;0;"951";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
39,34;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:29:11;"VENDA";"Mesa 58";0;0;0;39,34;0;3,56;0;0;0;0;0;0;0;39,34;0;0;"952";"1";"1";0,508;"KG";34,84;68,6;"BUFFET"
39,34;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:29:11;"VENDA";"Mesa 58";0;0;0;39,34;0;3,56;0;0;0;0;0;0;0;39,34;0;0;"952";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
26,41;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:29:22;"VENDA";"Mesa 86";0;0;0;26,41;0;2,59;0;0;0;0;0;0;0;26,41;0;0;"953";"1";"1";1;"UN";3,5;3,5;"AGUA"
26,41;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:29:22;"VENDA";"Mesa 86";0;0;0;26,41;0;2,59;0;0;0;0;0;0;0;26,41;0;0;"953";"2";"1";0,334;"KG";22,91;68,6;"BUFFET"
34,95;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:29:28;"VENDA";"Mesa 85";0;0;0;34,95;0;3,38;0;0;0;0;0;0;0;34,95;0;0;"954";"1";"1";0,444;"KG";30,45;68,6;"BUFFET"
34,95;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:29:28;"VENDA";"Mesa 85";0;0;0;34,95;0;3,38;0;0;0;0;0;0;0;34,95;0;0;"954";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
34,82;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:29:37;"VENDA";"Mesa 61";0;0;0;34,82;0;3,37;0;0;0;0;0;0;0;34,82;0;0;"955";"1";"1";0,442;"KG";30,32;68,6;"BUFFET"
34,82;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:29:37;"VENDA";"Mesa 61";0;0;0;34,82;0;3,37;0;0;0;0;0;0;0;34,82;0;0;"955";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
57,52;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:29:51;"VENDA";"Mesa 77";0;0;0;57,52;0;3,9;0;0;0;0;0;0;0;57,52;0;0;"956";"1";"1";1;"UN";3,5;3,5;"AGUA"
57,52;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:29:51;"VENDA";"Mesa 77";0;0;0;57,52;0;3,9;0;0;0;0;0;0;0;57,52;0;0;"956";"2";"1";0,722;"KG";49,52;68,6;"BUFFET"
57,52;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:29:51;"VENDA";"Mesa 77";0;0;0;57,52;0;3,9;0;0;0;0;0;0;0;57,52;0;0;"956";"3";"1";1;"UN";4,5;4,5;"SUCO"
25,24;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:30:08;"VENDA";"Mesa 67";0;0;0;25,24;0;1,06;0;0;0;0;0;0;0;25,24;0;0;"957";"1";"1";0,368;"KG";25,24;68,6;"BUFFET"
26,34;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:30:18;"VENDA";"Mesa 69";0;0;0;26,34;0;1,11;0;0;0;0;0;0;0;26,34;0;0;"958";"1";"1";0,384;"KG";26,34;68,6;"BUFFET"
41,5;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:30:29;"VENDA";"Mesa 59";0;0;0;41,5;0;3,23;0;0;0;0;0;0;0;41,5;0;0;"959";"1";"1";1;"UN";3,5;3,5;"AGUA"
41,5;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:30:29;"VENDA";"Mesa 59";0;0;0;41,5;0;3,23;0;0;0;0;0;0;0;41,5;0;0;"959";"2";"1";0,554;"KG";38;68,6;"BUFFET"
33,03;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:31:01;"VENDA";"Mesa 66";0;0;0;33,03;0;3,3;0;0;0;0;0;0;0;33,03;0;0;"960";"1";"1";0,416;"KG";28,53;68,6;"BUFFET"
33,03;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:31:01;"VENDA";"Mesa 66";0;0;0;33,03;0;3,3;0;0;0;0;0;0;0;33,03;0;0;"960";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
26,41;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:31:51;"VENDA";"Mesa 80";0;0;0;26,41;0;2,59;0;0;0;0;0;0;0;26,41;0;0;"961";"1";"1";1;"UN";3,5;3,5;"AGUA"
26,41;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:31:51;"VENDA";"Mesa 80";0;0;0;26,41;0;2,59;0;0;0;0;0;0;0;26,41;0;0;"961";"2";"1";0,334;"KG";22,91;68,6;"BUFFET"
53,99;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:33:32;"VENDA";"Mesa 81";0;0;0;54;0;6,09;0;0;0;0;0;0;0;54;0;0;"962";"1";"1";0,656;"KG";45;68,6;"BUFFET"
53,99;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:33:32;"VENDA";"Mesa 81";0;0;0;54;0;6,09;0;0;0;0;0;0;0;54;0;0;"962";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
53,99;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:33:32;"VENDA";"Mesa 81";0;0;0;54;0;6,09;0;0;0;0;0;0;0;54;0;0;"962";"3";"1";1;"UN";4,5;4,5;"CERVEJA"
26,61;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:33:56;"VENDA";"Mesa 68";0;0;0;26,61;0;1,12;0;0;0;0;0;0;0;26,61;0;0;"963";"1";"1";0,388;"KG";26,61;68,6;"BUFFET"
59,41;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:39:17;"VENDA";"Mesa 98";0;0;0;59,42;0;5,76;0;0;0;0;0;0;0;59,42;0;0;"964";"1";"1";0,754;"KG";51,72;68,6;"BUFFET"
59,41;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:39:17;"VENDA";"Mesa 98";0;0;0;59,42;0;5,76;0;0;0;0;0;0;0;59,42;0;0;"964";"2";"1";1;"UN";4,5;4,5;"REFRIGERANTE"
59,41;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:39:17;"VENDA";"Mesa 98";0;0;0;59,42;0;5,76;0;0;0;0;0;0;0;59,42;0;0;"964";"3";"1";1;"UN";3,2;3,2;"DOCINHOS"
41,4;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:45:26;"VENDA";"Mesa 42";0;0;0;41,4;0;1,74;0;0;0;0;0;0;0;41,4;0;0;"965";"1";"1";1;"UN";4,5;4,5;"LIMONADA"
41,4;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:45:26;"VENDA";"Mesa 42";0;0;0;41,4;0;1,74;0;0;0;0;0;0;0;41,4;0;0;"965";"2";"1";0,538;"KG";36,9;68,6;"BUFFET"
31,28;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:45:36;"VENDA";"Mesa 43";0;0;0;31,28;0;1,31;0;0;0;0;0;0;0;31,28;0;0;"966";"1";"1";0,456;"KG";31,28;68,6;"BUFFET"
27,02;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:46:39;"VENDA";"Mesa 99";0;0;0;27,02;0;1,14;0;0;0;0;0;0;0;27,02;0;0;"967";"1";"1";0,394;"KG";27,02;68,6;"BUFFET"
38,66;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:46:50;"VENDA";"Mesa 71";0;0;0;38,66;0;9,49;0;0;0;0;0;0;0;38,66;0;0;"968";"1";"1";1;"UN";3,5;3,5;"AGUA"
38,66;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:46:50;"VENDA";"Mesa 71";0;0;0;38,66;0;9,49;0;0;0;0;0;0;0;38,66;0;0;"968";"2";"1";1;"UN";15;15;"SAKE"
38,66;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:46:50;"VENDA";"Mesa 71";0;0;0;38,66;0;9,49;0;0;0;0;0;0;0;38,66;0;0;"968";"3";"1";0,294;"KG";20,16;68,6;"BUFFET"
46,66;"01.234.567/0001-89";"Analytica";"1-650-933-4902";"";"650 Castro St. unit 210";"Mountain View";"United States";"CA";2016-01-15 13:51:22;"VENDA";"Mesa 70";0;0;0;46,66;0;5,23;0;0;0;0;0;0;0;46,66;0;0;"969";"1";"1";0,568;"KG";38,96;68,6;"BUFFET"
